Area,Actividad,Grupo Poblacional,Establecimiento,Tipo Documento,Sexo,Edad,Etnia,Nivel Estudio
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,29,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,42,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,27,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,18,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,30,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,49,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,37,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,20,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,29,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Otro,Masculino,15,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,36,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,53,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,18,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,58,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,54,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,82,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Otro,Masculino,15,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,14,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,68,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,53,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,18,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Otro,Masculino,15,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,44,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,40,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,35,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,57,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,63,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,20,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,68,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,62,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,41,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Otro,Masculino,17,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,15,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,65,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,37,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,42,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,53,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,31,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,70,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,78,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,44,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,40,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,21,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,17,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,17,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,42,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,55,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,24,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,18,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,42,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,16,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,68,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,62,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,24,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,76,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,18,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,63,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Otro,Masculino,17,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,38,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,29,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,63,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,32,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,80,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,20,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,30,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,26,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,22,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,53,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,63,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Permiso por Protección Temporal,Masculino,17,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,24,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,29,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,68,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,68,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,56,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Permiso por Protección Temporal,Masculino,15,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,27,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,60,NA,NA
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Otro,Masculino,17,NA,NA
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,42,NA,Secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,31,NA,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,25,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,49,mestizo,Secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,52,NA,secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,38,NA,Secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,17,NA,Tecnico
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,48,NA,universitario
Puntos Vive Digital,NA,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,NA
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,46,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,62,NA,Secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,18,NA,secundaria
Puntos Vive Digital,tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Femenino,17,NA,tecnico
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,56,NA,Tecnico
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,Secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,16,mestizo,Tecnico
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,18,NA,secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,39,NA,secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,31,NA,Secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,52,NA,secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,38,NA,Secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,48,NA,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,46,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,Secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,17,NA,Tecnico
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,Secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,33,NA,Tecnico
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,68,NA,secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,78,NA,secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,32,NA,Secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,64,NA,secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,30,NA,Tecnico
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,39,NA,secundaria
Puntos Vive Digital,tecnologico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,22,NA,tecnologico
Puntos Vive Digital,tecnologico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,22,NA,tecnologico
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,Secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,62,NA,universitario
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,70,NA,universitario
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,70,NA,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,64,NA,Secundaria
Puntos Vive Digital,tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,30,NA,tecnico
Puntos Vive Digital,primaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,62,NA,primaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,66,NA,secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,27,NA,universitario
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Femenino,17,NA,secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,18,NA,secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,25,NA,secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,25,NA,secundaria
Puntos Vive Digital,primaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,62,NA,primaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,39,NA,secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,63,NA,universitario
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,62,NA,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,66,NA,Secundaria
Puntos Vive Digital,tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,30,NA,tecnico
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,27,NA,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,64,NA,Secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,70,NA,universitario
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,66,NA,secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,Tecnico
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,Tecnico
Puntos Vive Digital,tecnologico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,19,NA,tecnologico
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,52,NA,Tecnico
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,27,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,25,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,49,mestizo,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,19,NA,Secundaria
Puntos Vive Digital,Tecnico,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Tarjeta de Identidad,Masculino,17,NA,Tecnico
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,31,mestizo,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,46,NA,Secundaria
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,38,NA,Secundaria
Puntos Vive Digital,secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,52,NA,secundaria
Puntos Vive Digital,universitario,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Femenino,48,NA,universitario
Puntos Vive Digital,Secundaria,General,CARRERA 9 # 16-60 CENTRO CULTURAL LUCY TEJADA PISO 4,Cédula Ciudadanía,Masculino,25,NA,Secundaria
